LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.8040475,36.6813593,209,CYPRESS AVENUE,,Marina,,,93933,,aab97ca64217d0ec
-121.9519762,36.5951671,3072,BIRD ROCK ROAD,,Pebble Beach,,,93953,,e09e0241979b904e
-121.8818741,36.5959652,501,AGUAJITO ROAD,310,Monterey,,,93940,,9a59b25439e5f9fa
-121.6905578,36.8822363,2463,TUCKAHOE TERRACE,,Royal Oaks,,,95076,,3fe5cde705aa2df4
-121.6537341,36.6723512,380,MONTEREY STREET,,Salinas,,,93901,,a496e69571f5606a
-121.8020812,36.6314789,243,ARDENNES CIRCLE,,Seaside,,,93955,,db25b14e61d7bad8
-121.7859422,36.8510251,257,JENSEN ROAD,,Royal Oaks,,,95076,,1f326e36bcd4113c
-121.7723143,36.8312119,67,STRUVE ROAD,,Royal Oaks,,,95076,,afa1b0f4a4caa870
-121.6950787,36.8301035,222,TUCKER ROAD,,Royal Oaks,,,95076,,35e2ba9228adb85e
-121.7458689,36.864083,40,EASTON ROAD,,Royal Oaks,,,95076,,5e489d3b0f0736ac
-121.7346744,36.8614106,85,OAK ROAD,,Royal Oaks,,,95076,,c54c8e5c0e6a3e82
-121.7096701,36.8699108,559,PINI ROAD,,Royal Oaks,,,95076,,3645f4eff943f1be
-121.7417027,36.8954481,26,LEWIS ROAD,,Royal Oaks,,,95076,,db2754baeb69faf6
-121.7160502,36.8363466,14671,TUMBLEWEED LANE,,Royal Oaks,,,95076,,e95230491c76c7f0
-121.3201714,36.4414854,812,PORTOLA STREET,,Soledad,,,93960,,2d535f3d3dc0bf72
-121.6548126,36.6866588,100,CASENTINI STREET,C\A,Salinas,,,93907,,02128fe376d511a6
-121.6387986,36.6946696,58,NATIVIDAD ROAD,7,Salinas,,,93906,,4758b1f88f1bc302
-121.7083288,36.8257214,46,TUCKER ROAD,,Royal Oaks,,,95076,,1b3137e6f0d246bc
-121.6699251,36.694383,926,LARKIN STREET,103,Salinas,,,93907,,fd3c07186c6e500e
-121.7360758,36.8787803,323,LAS LOMAS DRIVE,,Royal Oaks,,,95076,,9b7889a59f8e39a4
-121.3231301,36.444541,522,TERRAZA STREET,,Soledad,,,93960,,9585d27073c5053a
-121.3264126,36.4270997,645,MONTEREY STREET,,Soledad,,,93960,,4d483cf96b293bde
-121.315119,36.4236448,1560,VOSTI AVENUE,,Soledad,,,93960,,4158a0355795ee32
-121.3220143,36.4370631,841,PRADO DRIVE,,Soledad,,,93960,,777162b029743fe8
-121.3160172,36.4383726,976,LA COLINA STREET,,Soledad,,,93960,,bd0b1d78ae82e140
-121.316716,36.4219347,263,4TH STREET,,Soledad,,,93960,,320b34cdaf384f3e
-121.8584824,36.5796265,2024,MARSALA CIRCLE,,Monterey,,,93940,,e0634b0bda8cee9c
-121.6432773,36.6979708,418,VALLEJO STREET,,Salinas,,,93906,,e04805a941bd88ba
-121.8976866,36.5944077,757,PACIFIC STREET,,Monterey,,,93940,,02dc3586e85a2ef8
-121.6514796,36.6728672,336,SOLEDAD STREET,B,Salinas,,,93901,,1e28b72b88b7debe
-121.6198665,36.6840507,989,ACOSTA PLAZA,9,Salinas,,,93905,,b7e57638cfc100c8
-121.6226069,36.6621885,1100,SHARON DRIVE,,Salinas,,,93905,,0cc7bf79033c3ad8
-121.4309207,36.508675,556,SANTA GERTRUDIS WAY,,Gonzales,,,93926,,4d0a7d463498de5a
-121.3199538,36.4426287,891,ENTRADA DRIVE,,Soledad,,,93960,,d812c5778f5b7f2c
-121.3172435,36.4434019,1146,SAN FERNANDO,,Soledad,,,93960,,419c9bd4020141b0
-121.328659,36.4269562,515,FRONT STREET,,Soledad,,,93960,,5cde595a7a9c91a4
-121.3452767,36.3799697,37498,FOOTHILL ROAD,,Soledad,,,93960,,4f84bb87121caa5a
-121.3255918,36.4333892,115,INCA DRIVE,,Soledad,,,93960,,6c9b442a76dc09fe
-121.2380016,36.3255655,374,VENTANA AVENUE,,Greenfield,,,93927,,62f5547b86680042
-121.2513413,36.321907,406,HUTCHISON DRIVE,,Greenfield,,,93927,,2bf90d934d1e60da
-121.778175,36.6666446,2980,CLARK COURT,,Marina,,,93933,,5451437c3a4026ca
-121.3615219,36.3868936,37004,FOOTHILL ROAD,,Soledad,,,93960,,c03288c69775cc36
-121.2493522,36.3239899,437,PRIMAVERA COURT,,Greenfield,,,93927,,8ff3a5561c959ef8
-121.7625829,36.6764546,0,IMJIM ROAD,,Marina,,,93933,,542daa5384aba876
-121.6210536,36.6718854,1250,E ALISAL STREET,I14,Salinas,,,93905,,ac7060ad638b63b2
-121.8386608,36.6026222,1279,HILBY AVENUE,,Seaside,,,93955,,39557f646b21569a
-121.9283498,36.6157472,840,MAPLE,,Pacific Grove,,,93950,,79b1ee0efbedf772
-121.6489355,36.7115092,315,REGENCY CIRCLE,201,Salinas,,,93906,,716ea6ec0c1cd47e
-121.8030408,36.6389503,332,BRITTANY ROAD,,Seaside,,,93955,,c6d4d04121e6ff8c
-121.6352487,36.6760296,96,RAGSDALE COURT,C,Salinas,,,93905,,73d7b459a506cd7c
-121.2454826,36.3183563,118,11TH STREET,,Greenfield,,,93927,,710311b6b6d1c6f2
-121.2483269,36.3230257,403,10TH STREET,,Greenfield,,,93927,,74a9ca88ddb4c47c
-121.2549292,36.3141229,1259,OAK AVENUE,,Greenfield,,,93927,,0d1f4a71e83747cc
-121.2519785,36.3210625,1087,PINNACLES AVENUE,,Greenfield,,,93927,,8d43bdf7e8b7ba4a
-121.2330274,36.3253293,278,PALO VERDE,,Greenfield,,,93927,,e5f23a10faee63d4
-121.2489408,36.3289036,545,DE LEON,,Greenfield,,,93927,,bdb517e6801191a8
-121.2418856,36.3241958,604,PALM AVENUE,,Greenfield,,,93927,,cbf4dc1524ee25a8
-121.9115449,36.5815351,40,SHEPHERDS KNOLL,,Monterey,,,93940,,d9ccf66918c24b6e
-121.314019,36.4387771,1076,SAN GABRIEL,,Soledad,,,93960,,f432fb7c4173a782
-121.6339502,36.7092191,1645,CHICO WAY,,Salinas,,,93906,,3e961522a7027aec
-121.3319764,36.4317193,101,MARKET STREET,,Soledad,,,93960,,c9c0f10dc707fe3e
-121.2567717,36.315783,1255,VICTORIAN CIRCLE,,Greenfield,,,93927,,5ae7412ec87b947a
-121.2451579,36.3187782,125,10TH STREET,,Greenfield,,,93927,,875202476696ea84
-121.2377404,36.3188924,9,HUERTA AVENUE,,Greenfield,,,93927,,1b77dd64e530acec
-121.235323,36.3332488,377,BAROLO CIRCLE,,Greenfield,,,93927,,f9a48e4fe0c0997c
-121.2392979,36.3211719,602,MAPLE AVENUE,,Greenfield,,,93927,,8a4e2f4675230908
-121.2519289,36.3193142,355,PASQUE AVENUE,,Greenfield,,,93927,,5ce15c3fdee592be
-121.2465583,36.3303072,772,DART WAY,,Greenfield,,,93927,,f3ef0650a12a133a
-121.2469028,36.3311262,546,BAYWOOD WAY,,Greenfield,,,93927,,25c28ed77f751f9e
-121.2490298,36.3290582,547,DE LEON,,Greenfield,,,93927,,7a071813c1e2ab0a
-121.2494525,36.3294982,555,DE LEON DRIVE,,Greenfield,,,93927,,c5a8659b879dff78
-121.2490298,36.3290582,555,DE LEON,,Greenfield,,,93927,,cd8e0d13606397fc
-121.6402905,36.8256953,6343,TUSTIN ROAD,,Salinas,,,93907,,10b1a180bf79a5e0
-121.6792803,36.6698477,791,PALMA DRIVE,C,Salinas,,,93901,,ffa10c75dde4bb68
-121.6330754,36.8238895,6213,ECHO VALLEY COURT,,Salinas,,,93907,,b05b4ad3abf2126a
-121.6507366,36.6723681,126,E SAN LUIS STREET,,Salinas,,,93901,,e4429116e7a3cb6a
-121.9462422,36.594897,3038,LOPEZ ROAD,,Pebble Beach,,,93953,,506a53093220359a
-121.3210262,36.4242968,232,PARK STREET,,Soledad,,,93960,,aea07ef5f7d8cb90
-121.8071567,36.6723477,8732,HAYES CIRCLE,,Marina,,,93933,,3638b980baf3be22
-121.6558743,36.6972155,310,HAYES STREET,4,Salinas,,,93906,,7070671532153d8e
-121.63986,36.6793838,144,KERN STREET,304,Salinas,,,93905,,79e31da65412791a
-121.6385286,36.8260156,704,ECHO VALLEY,,Salinas,,,93907,,71109402fbec1408
-121.6373795,36.8263521,714,ECHO VALLEY ROAD,,Salinas,,,93907,,0a47d7ab4a117e06
-121.6318669,36.823268,6229,ECHO VALLEY COURT,,Salinas,,,93907,,8c3129a25bca819c
-121.6311851,36.8210418,6242,ECHO VALLEY COURT,,Salinas,,,93907,,d905f80db4bea0ea
-121.7350992,36.4364452,26,LONG RIDGE TRAIL,,Carmel,,,93923,,4e6ed2d1fb151812
-121.6549867,36.7086204,122,W ALVIN DRIVE,C,Salinas,,,93906,,6b0b380f02d48f40
-121.6505474,36.7049288,424,NOICE DRIVE,96,Salinas,,,93906,,fc814870ac0019da
-121.6603404,36.6643057,820,PADRE DRIVE,B,Salinas,,,93901,,b14883234333c3e6
-121.9390275,36.602423,1087,RANCHO ROAD,,Pebble Beach,,,93953,,13ecdbf6a34d160a
-121.8617129,36.5971789,456,DELA VINA AVENUE,H2,Monterey,,,93940,,459272e86f6150ec
-121.598273,36.6961308,1596,MESQUITE DRIVE,104,Salinas,,,93905,,8034880f8038cef6
-121.6328919,36.6760439,68,N PEARL STREET,B,Salinas,,,93905,,7bd2fcc46be1c652
-121.9283293,36.6241078,243,17 MILE DRIVE,,Pacific Grove,,,93950,,35d2afa50e720468
-121.954225,36.5933543,3110,BIRD ROCK ROAD,,Pebble Beach,,,93953,,5bc310ffd694befe
-121.9474618,36.5719826,1454,17 MILE DRIVE,,Pebble Beach,,,93953,,0a400e2e338309f4
-121.9569209,36.5968361,3108,VALDEZ ROAD,,Pebble Beach,,,93953,,4ec7b0a4340eca30
-121.8623573,36.5974503,428,DELA VINA AVENUE,104,Monterey,,,93940,,ab368d6a4a90b790
-121.9306938,36.5762387,4030,SUNRIDGE ROAD,,Pebble Beach,,,93953,,63daaa3323b3e678
-121.8356202,36.6008208,1148,ISABELLE COURT,,Seaside,,,93955,,a343983bd50a430e
-121.437635,36.5168038,706,COLOMBARD CIRCLE,,Gonzales,,,93926,,06b95b1e987e4244
-121.7696479,36.5578261,11520,SPUR ROAD,,Monterey,,,93940,,1e725f220b4b9f84
-121.9510648,36.5800804,3175,FOREST LAKE ROAD,,Pebble Beach,,,93953,,66e29fc6bf329b56
-121.7777461,36.6673308,2992,CARPENTER COURT,,Marina,,,93933,,c0627259e7eec0e2
-121.6583755,36.6778086,10,LINCOLN AVENUE,225,Salinas,,,93901,,fc1c4689e4aa053e
-121.8796542,36.5941623,1178,EIGHTH STREET,,Monterey,,,93940,,4a85e797828b12f6
-121.9183413,36.5472698,25985,RIDGEWOOD ROAD,,Carmel By the Sea,,,93921,,37e62ee4087074b6
-121.9203642,36.5477444,25900,JUNIPERO STREET,,Carmel By the Sea,,,93921,,dee72137decf4aa6
-121.9212145,36.5467516,5978,MISSION STREET,,Carmel By the Sea,,,93921,,0119a6363189878c
-121.920357,36.5467238,25960,JUNIPERO STREET,,Carmel By the Sea,,,93921,,a1e8ae9d84214a54
-121.9246232,36.5483153,1150,MONTE VERDE STREET,,Carmel By the Sea,,,93921,,1eb0269991921452
-121.918327,36.5469372,25995,RIDGEWOOD ROAD,,Carmel By the Sea,,,93921,,c5f92e2b723fc860
-121.8230828,36.6374687,191,NOUMEA ROAD,,Seaside,,,93955,,2c3e4c6e88de808c
-121.6636162,36.6634246,909,CAPISTRANO DRIVE,,Salinas,,,93901,,18d543a610da33f6
-121.4331906,36.5063728,737,JERSEY DRIVE,,Gonzales,,,93926,,ed4da63c35251e1a
-121.9273722,36.6274239,1030,BAY VIEW AVENUE,,Pacific Grove,,,93950,,38eebf82984589aa
-121.6534377,36.6993349,1204,HUNTINGTON STREET,,Salinas,,,93906,,6437275fff10a966
-121.604954,36.7051327,15,DOVER CIRCLE,,Salinas,,,93906,,b73736b22f1b4d96
-121.914466,36.6199293,448,LIGHTHOUSE AVENUE,,Pacific Grove,,,93950,,430248675e4205a4
-121.4426086,36.5213629,1340,SEMILLON WAY,,Gonzales,,,93926,,2cca413404d17f50
-121.9331842,36.5990182,1313,FUNSTON AVENUE,,Pacific Grove,,,93950,,63c22e89bd44ff1c
-121.9140203,36.6183415,303,11TH STREET,,Pacific Grove,,,93950,,67684e5504aff8f0
-121.916952,36.6154269,468,GIBSON AVENUE,,Pacific Grove,,,93950,,d2983b25a46ae224
-121.9125877,36.6197087,158,10TH STREET,,Pacific Grove,,,93950,,bc6d601e60df0114
-121.9133235,36.6180352,306,10TH STREET,,Pacific Grove,,,93950,,82dd9f879dee4dd6
-121.9129004,36.6177684,310,9TH STREET,,Pacific Grove,,,93950,,20f2cb3baabbac52
-121.9201812,36.6188514,406,17TH STREET,,Pacific Grove,,,93950,,44f24f9d8e55bdba
-121.9030504,36.6021418,940,W FRANKLIN STREET,,Monterey,,,93940,,cb74fc8d77f3fa36
-121.9161293,36.6239703,108,GRAND AVENUE,,Pacific Grove,,,93950,,2ada3538db0c0744
-121.9256611,36.6172206,704,GRANITE STREET,,Pacific Grove,,,93950,,aec0117fd2104ce2
-121.7790555,36.6650504,2954,HARVEY COURT,,Marina,,,93933,,892cc5f9316282b0
-121.6377133,36.6725131,527,SANTA MARIA STREET,,Salinas,,,93905,,98cf42035fd39510
-121.6366437,36.6749314,526,ROOSEVELT STREET,C,Salinas,,,93905,,9a8f79405c751684
-121.2328876,36.3274401,256,OAK AVENUE,,Greenfield,,,93927,,1e5b5c74f1fcf6e4
-121.9203199,36.6233518,122,CALEDONIA STREET,,Pacific Grove,,,93950,,37d909d7f098d746
-121.923923,36.6176962,609,LOBOS AVENUE,,Pacific Grove,,,93950,,27c21ac328705c8e
-121.9271477,36.604419,986,SYIDA DRIVE,,Pacific Grove,,,93950,,36e327f2532b109c
-121.923729,36.613247,665,HILLCREST AVENUE,,Pacific Grove,,,93950,,d289d51595eff734
-121.9252973,36.6180878,610,GRANITE STREET,,Pacific Grove,,,93950,,5803abeb65c231bc
-121.9122384,36.6172116,346,PINE AVENUE,,Pacific Grove,,,93950,,5c43c99e7330549c
-121.915805,36.6145337,413,GIBSON AVENUE,,Pacific Grove,,,93950,,d11e40e2a45d1882
-121.9083507,36.6161525,184,PINE AVENUE,,Pacific Grove,,,93950,,e6ddac66cf10906a
-121.8059684,36.6386598,303,ELBE ROAD,,Seaside,,,93955,,5293c1ad22055a48
-121.7743984,36.5801972,318,PASADERA COURT,,Monterey,,,93940,,a144f84a72c56f46
-121.6382611,36.7082288,1553,COLUSA PLACE,,Salinas,,,93906,,18aa735771e4739e
-121.6540147,36.6769053,125,MONTEREY STREET,,Salinas,,,93901,,abddf1c4052e0636
-121.6175852,36.687618,850,GARNER AVENUE,20,Salinas,,,93905,,1bedc5f1579326aa
-121.1444746,36.2057136,1283,WELLINGTON AVENUE,,King City,,,93930,,6a25b8c44d10540e
-121.7847888,36.5794082,122,CIRCULO DE CASITAS,,Monterey,,,93940,,2d165126b1fce534
-121.8087978,36.6693956,0,CORPS STREET,,Marina,,,93933,,1e90c812bfcdcbae
-121.9103289,36.6023001,1250,HARRISON STREET,,Monterey,,,93940,,95dd8e06bc2d81b6
-121.7855948,36.5757663,407,MIRADOR COURT,,Monterey,,,93940,,f550c8f396b764b2
-121.7681793,36.5777668,422,LAS LEDERAS DRIVE,,Monterey,,,93940,,2c8d19ad7d39faf8
-121.7695522,36.575079,108,LAS BRISAS DRIVE,,Monterey,,,93940,,b8fb6f442c201830
-121.7851205,36.5796392,111,CIRCULO DE CASITAS,,Monterey,,,93940,,5f38410bfbb8ff06
-121.7844612,36.5796766,114,CIRCULO DE CASITAS,,Monterey,,,93940,,b9b78d4f8dab7f6a
-121.7855378,36.5790273,106,CIRCULO DE CASITAS,,Monterey,,,93940,,9432a8e21fcdf5c4
-121.7848036,36.5791428,125,CIRCULO DE CASITAS,,Monterey,,,93940,,74b1a4f24507982c
-121.630789,36.7048042,616,LESLIE DRIVE,B,Salinas,,,93906,,60cae929570e2404
-121.6585606,36.7180922,658,NORTHRIDGE MALL,,Salinas,,,93906,,23e4dca2e5fd1318
-121.9316444,36.5444113,26157,SCENIC ROAD,,Carmel,,,93923,,7a327c460c5b1e0e
-121.8033002,36.6805114,224,CYPRESS AVENUE,,Marina,,,93933,,b71500af95817c82
-121.9314627,36.5660063,3179,DEL CIERVO ROAD,,Pebble Beach,,,93953,,859e10e1164f1376
-121.1509109,36.1767173,46184,MEADOWBROOK DRIVE,,King City,,,93930,,79118e75418acc5a
-121.8183875,36.6412445,143,LUZON ROAD,,Seaside,,,93955,,3135257794538ea2
-121.1369748,36.2155177,640,HERITAGE COURT,,King City,,,93930,,ad15a318e89d9754
-121.8773351,36.5377721,100,HACIENDA CARMEL,,Carmel,,,93923,,8532e4a7fab4ee02
-120.8013131,35.8622867,65841,DIXIE STREET,,Bradley,,,93426,,ce5b2abd433a3694
-121.0411971,35.8127812,2485,SMITH ROAD,,Bradley,,,93426,,eba781637d7d4592
-120.9824322,35.9035438,70251,NEW PLEYTO ROAD,,Bradley,,,93426,,c83c0b8be5f59576
-121.8426428,36.6021631,1194,SHAFER STREET,,Seaside,,,93955,,b761698c78c0c784
-121.7958964,36.6622495,0,9TH STREET,,Marina,,,93933,,45d665709877fe50
-121.6732339,36.6613173,1240,LUTHER WAY,20,Salinas,,,93901,,afaf0323ca891db4
-121.3125022,36.4210125,1915,PALM AVENUE,,Soledad,,,93960,,f58e010ba62ebb8a
-121.6106356,36.7051819,1770,KITTERY STREET,,Salinas,,,93906,,a46e409616d10730
-121.9105034,36.6106892,712,CYPRESS STREET,,Monterey,,,93940,,38c336ee7905f0ce
-121.6386213,36.6816293,150,KERN STREET,128,Salinas,,,93905,,4cdf91125c11af7c
-121.6099462,36.6773777,416,WILLIAMS ROAD,6,Salinas,,,93905,,85bb432618127414
-121.2435728,36.3179173,40,10TH STREET,,Greenfield,,,93927,,f62823c2257d617a
-121.2461851,36.3199951,215,10TH STREET,,Greenfield,,,93927,,a270dae910722c72
-121.2456018,36.3203171,214,10TH STREET,,Greenfield,,,93927,,4c00380144855a52
-121.2453694,36.3190212,135,10TH STREET,,Greenfield,,,93927,,dcdd39856b1b1934
-121.66116,36.6891239,342,BUSH STREET,,Salinas,,,93907,,23992ce491f01c7a
-121.7290539,36.5742644,59,CORRAL DE TIERRA,,Salinas,,,93908,,1c011b69b1126c60
-121.3222295,36.4394263,1020,BARCELONA STREET,,Soledad,,,93960,,77f564f79e60fbac
-121.8075902,36.6344078,209,ARDENNES CIRCLE,,Seaside,,,93955,,5387dac2b43893b2
-121.8709285,36.5752176,109,LITTLEFIELD ROAD,,Monterey,,,93940,,0122aaf926da3376
-121.2455255,36.3210408,229,9TH STREET,,Greenfield,,,93927,,3cc496c88f142788
-121.8323283,36.6032377,1245,VALLEJO STREET,,Seaside,,,93955,,6972ca5ca4b6dfc4
-121.8018291,36.6839349,213,CARMEL AVENUE,,Marina,,,93933,,16fc1bed53b324d2
-121.7965509,36.6914312,233,FITZGERALD CIRCLE,,Marina,,,93933,,113f34edc4725124
-121.6295651,36.6723152,826,E ALISAL STREET,,Salinas,,,93905,,f59bccddd69a298e
-121.662879,36.6718001,321,LORIMER STREET,,Salinas,,,93901,,f903d9cd332228b0
-121.2395731,36.3240433,224,5TH STREET,,Greenfield,,,93927,,bde6af0200e0ec6c
-121.2409878,36.3257858,330,5TH STREET,,Greenfield,,,93927,,e9b3f69b318060f0
-121.2412028,36.3250415,313,5TH STREET,,Greenfield,,,93927,,4fd8fbf49c6f222e
-121.2399173,36.3245301,244,5TH STREET,,Greenfield,,,93927,,4cdcaf2157c963da
-121.6062167,36.6845645,1259,DEL MONTE AVENUE,16,Salinas,,,93905,,3e4d0cceaba9be5a
-121.2376894,36.3200936,8,6TH STREET,,Greenfield,,,93927,,a512e5697efbe1d4
-121.6160496,36.7005501,1613,GEORGETOWN WAY,,Salinas,,,93906,,5b1f75d58012b8a2
-121.1289909,36.2056039,703,DIVISION STREET,,King City,,,93930,,c2ede8586aa26874
-121.9104216,36.619545,136,6TH STREET,,Pacific Grove,,,93950,,7a15ddb727b52710
-121.7631574,36.5374115,11740,CAMINO ESCONDIDO,,Carmel Valley,,,93924,,fea41bd89fb0f098
-121.6486146,36.7085459,211,CHRISTENSEN AVENUE,,Salinas,,,93906,,9472f554582991a6
-121.6123793,36.7110222,1927,BRADBURY STREET,,Salinas,,,93906,,9b2683e81cd3f18a
-121.9177905,36.5948688,249,FOREST RIDGE ROAD,19,Monterey,,,93940,,b76b781d9fd9654e
-121.8822847,36.6009122,6,LA PLAYA AVENUE,,Monterey,,,93940,,f1841777291b99fe
-121.8220783,36.6151321,1829,JUAREZ STREET,,Seaside,,,93955,,ac567f0c75837cae
-121.6500401,36.6709618,454,CALIFORNIA STREET,F,Salinas,,,93901,,7708f28d1064a43a
-121.6548126,36.6866588,112,CASENTINI STREET,A,Salinas,,,93907,,a4712e780566ff58
-121.62874,36.6467531,1354,DAYTON STREET,A,Salinas,,,93901,,6512c1289303b9d2
-120.5492092,35.8117262,76845,RANCHITA CANYON ROAD,,Parkfield,,,93451,,b4a7835607e19a0e
-121.6374485,36.6763055,522,E MARKET STREET,C\A,Salinas,,,93905,,578e6cfb2a84cf2e
-121.6380476,36.6787723,135,N MADEIRA AVENUE,B,Salinas,,,93905,,c43a06d59e5ce1da
-121.2504357,36.3224704,1070,PINNACLES AVENUE,,Greenfield,,,93927,,2bc0eae951eb1e1a
-121.6585606,36.7180922,582,NORTHRIDGE MALL,,Salinas,,,93906,,8cc210def349a80c
-121.908158,36.5471177,25935,S CARMEL HILLS DRIVE,,Carmel,,,93923,,842ea2a8f8fa0abe
-121.9086282,36.5448539,26150,S CARMEL HILLS DRIVE,,Carmel,,,93923,,c5355cd113aa0b20
-121.6310688,36.7061604,593,LESLIE DRIVE,A,Salinas,,,93906,,c3d3816294f1b672
-121.908063,36.5445622,26155,S CARMEL HILLS DRIVE,,Carmel,,,93923,,bb50d30a83bf55da
-121.9081915,36.5468638,25955,S CARMEL HILLS DRIVE,,Carmel,,,93923,,8bae34302068d42a
-121.907738,36.5454894,26105,S CARMEL HILLS DRIVE,,Carmel,,,93923,,2642b40893d448a8
-120.9022091,36.0199286,62420,RAILROAD AVENUE,,San Ardo,,,93450,,c4c10d2d326acfa8
-121.3950641,35.8431764,74599,HWY 1,,Big Sur,,,93920,,52c1d10bbcfa8f8a
-121.1225706,36.2121554,109,PEARL STREET,,King City,,,93930,,df40fd8622b00cce
-121.6504717,36.7109912,444,REGENCY CIRCLE,D,Salinas,,,93906,,fb1ae2e4a1ad7258
-121.322088,36.4315623,619,ANDALUCIA DRIVE,,Soledad,,,93960,,d7276e974230f602
-121.7972488,36.6557543,4868,3RD AVENUE,,Marina,,,93933,,6d50d3ee5eb1e2ae
-121.6438822,36.6992914,1237,LINWOOD DRIVE,,Salinas,,,93906,,59616b32328c0864
-121.437988,36.511079,403,RINCON ROAD,,Gonzales,,,93926,,6c1ac52428b350be
-121.7976875,36.6532071,3631,1ST STREET,,Seaside,,,93955,,9dcec104865b9e42
-121.6680932,36.676378,512,ARCHER STREET,1,Salinas,,,93901,,e6d5e1e8c5b0dd82
-121.3220934,36.431372,615,ANDALUCIA DRIVE,,Soledad,,,93960,,5cb13361d67dcf50
-121.8405414,36.6153019,1193,SAN PABLO,,Seaside,,,93955,,d25cdda89d09b83a
-121.1517786,36.1735628,46455,PINE MEADOW PLACE,,King City,,,93930,,03eeaf19e28215f8
-121.9339609,36.5999978,1314,SHAFTER AVENUE,,Pacific Grove,,,93950,,3dd70ad1af5322a0
-121.8811279,36.600768,22,LA PLAYA AVENUE,,Monterey,,,93940,,f4744485e01fb41e
-121.6376073,36.5923902,22631,MURIETTA ROAD,,Salinas,,,93908,,847694980576f5d8
-121.8588751,36.5981693,472,RAMONA AVENUE,,Monterey,,,93940,,0c658d11c34926e6
-121.604911,36.683303,1415,DEL MONTE AVENUE,40,Salinas,,,93905,,0cf59e0084d01832
-121.4404519,36.514399,651,RINCON ROAD,,Gonzales,,,93926,,7e6dc33964d9108a
-121.6565315,36.7071898,215,W ALVIN DRIVE,C\A,Salinas,,,93906,,f14e75b2c6b3d1de
-121.792738,36.6735836,3016,KING CIRCLE,,Marina,,,93933,,ddc1e354f02128fe
-121.9049935,36.6141159,737,LAINE STREET,,Monterey,,,93940,,852622067bef0b12
-121.6551691,36.7016939,103,N 1ST STREET,,Salinas,,,93906,,f9f4735b6a9bff20
-121.6154951,36.6871475,1009,SIEBER STREET,10,Salinas,,,93905,,18b2e97ac0eda6d6
-121.6737305,36.6817401,711,NACIONAL COURT,,Salinas,,,93901,,c934d610ba8ee076
-121.7358647,36.4878213,105,LAUREL DRIVE,,Carmel Valley,,,93924,,5832cee31a4356be
-121.9216554,36.6240357,166,PACIFIC AVENUE,,Pacific Grove,,,93950,,bd894822c7425e86
-121.9312095,36.5420725,26294,INSPIRATION AVENUE,,Carmel,,,93923,,b936d348968a4746
-121.5549955,36.6776043,1103,OLD STAGE ROAD,,Salinas,,,93908,,54e47256fa7f37f6
-121.8172321,36.520197,8725,RIVER MEADOWS ROAD,,Carmel,,,93923,,f83d12165597289c
-121.8022845,36.629412,246,ARDENNES CIRCLE,,Seaside,,,93955,,cb676dc3bca663c0
-121.652397,36.6611299,214,E ROMIE LANE,B,Salinas,,,93901,,170f755f3ce1a820
-121.6221304,36.6674785,46,FLORENCE PLACE,,Salinas,,,93905,,fb90e0bee39fc55c
-121.7068352,36.5687731,12,HARPER CANYON ROAD,,Salinas,,,93908,,341ba5c5a2c3119c
-121.7051329,36.5678574,28,HARPER CANYON ROAD,,Salinas,,,93908,,95d2f6a47fe1a7f6
-121.6971416,36.5647041,74,HARPER CANYON ROAD,,Salinas,,,93908,,9a871ae42118bed4
-121.7364371,36.4562568,65,HITCHCOCK CANYON ROAD,,Carmel Valley,,,93924,,3036c9bd36e60ef8
-121.6830292,36.5515746,307,SAN BENANCIO CANYON ROAD,,Salinas,,,93908,,772cfc6868d36da6
-121.7033007,36.5602039,176,SAN BENANCIO CANYON ROAD,,Salinas,,,93908,,c1cc0128f901ce64
-121.7955731,36.6425334,0,GIGLING ROAD,,Seaside,,,93955,,740ebda480ec0846
-121.6678709,36.6812786,393,W MARKET STREET,,Salinas,,,93901,,a239786dddb669ba
-121.6596901,36.6753126,144,W GABILAN STREET,,Salinas,,,93901,,4f8477bd7ddb9cb6
-121.633953,36.6744481,27,N PEARL STREET,,Salinas,,,93905,,fa6278a50efa342c
-121.6699251,36.694383,942,LARKIN STREET,101,Salinas,,,93907,,756967a4e1b2351a
-121.9287479,36.6160874,825,WALNUT,,Pacific Grove,,,93950,,8eeb263f2142dddc
-121.9658649,36.5834115,1152,SIGNAL HILL ROAD,,Pebble Beach,,,93953,,c24bca3d73778254
-121.4352657,36.5128929,753,HOLSTEIN WAY,,Gonzales,,,93926,,293452e125161a96
-121.9155389,36.5481392,25810,HATTON ROAD,,Carmel,,,93923,,15f442ce10607c4a
-121.9053033,36.5828868,182,MAR VISTA DRIVE,,Monterey,,,93940,,0cfc766e08056268
-121.660744,36.7053836,318,OSAGE DRIVE,,Salinas,,,93906,,879e4b1dd605b814
-121.6194934,36.6819794,1039,E LAUREL DRIVE,13,Salinas,,,93905,,9ed6a13ee5ac4966
-121.9113665,36.6105231,730,FILMORE STREET,,Monterey,,,93940,,26eba63cca62d5f0
-121.8316641,36.6226844,110,CROCUS COURT,,Seaside,,,93955,,34e9f486c067c54a
-121.8322729,36.622188,115,CROCUS COURT,,Seaside,,,93955,,9a39bb73921a466c
